address,area,baths,beds,building type,latitude,longitude,neighborhood,price
102-36 64th Avenue #6J,N/A,1.0,1.0,Co-op,40.73180008,-73.85209656,Forest Hills,220000.0
90-16 Union Turnpike,N/A,1.5,3.0,House,40.70600128,-73.85630035,Forest Hills,668000.0
2147 33rd Street #2H,750.0,1.0,2.0,Co-op,40.77600098,-73.90809631,Astoria,419000.0
84-23 Manton Street #3E,820.0,1.0,N/A,Co-op,40.71020126,-73.8184967,Briarwood,182000.0
66-56 Pleasantview Street,N/A,2.0,6.0,Multi-family,40.7132988,-73.88259888,Middle Village,1175000.0
108-09 Union Hall Street,560.0,1.5,1.0,House,40.69599915,-73.79170227,South Jamaica,275000.0
161-17 120th Avenue,N/A,5.0,6.0,Multi-family,40.68040085,-73.78199768,South Jamaica,769000.0
116-10 135th Street,N/A,4.0,5.0,House,40.67839813,-73.80539703,South Ozone Park,579000.0
66-10 Thornton Place #6R,N/A,1.0,2.0,Co-op,40.72330093,-73.85829926,Rego Park,389000.0
4-74 48th Avenue #30F,863.0,1.0,1.0,Condop,40.74420166,-73.95680237,Hunters Point,665000.0
107-40 Queens Boulevard #4D,N/A,1.0,1.0,Co-op,40.72129822,-73.84500122,Forest Hills,399000.0
31-04 84th Street,1520.0,2.5,3.0,House,40.75920105,-73.88430023,Jackson Heights,949000.0
194-38 115th Dr,N/A,3.0,5.0,House,40.69530106,-73.75749969,St. Albans,599000.0
455 Beach 124th Street,N/A,1.5,3.0,Multi-family,40.58060074,-73.84590149,Rockaway All,699000.0
48-34 38th Street,2600.0,3.0,5.0,Multi-family,40.73929977,-73.92829895,Sunnyside,1428000.0
77-14 113rd Street #6L,800.0,1.0,1.0,Co-op,40.71720123,-73.83339691,Forest Hills,315888.0
91-22 82nd Street,N/A,2.0,5.0,Multi-family,40.68629837,-73.85910034,Woodhaven,660000.0
67-60 198th Street,1700.0,1.5,3.0,House,40.7378006,-73.77549744,Fresh Meadows,759000.0
5611 228th Street,1100.0,1.5,3.0,House,40.75460052,-73.7519989,Bayside,1049000.0
67-38 108th Street #C37,1000.0,1.0,2.0,Co-op,40.72769928,-73.84770203,Forest Hills,348000.0
40-28 College Point Boulevard #PH207,1100.0,2.0,2.0,Condo,40.75880051,-73.83409882,Flushing,1089000.0
43-30 48th Street #F3,500.0,1.0,N/A,Other type,40.74380112,-73.91699982,Sunnyside,195000.0
135-25 224th Street,N/A,1.0,3.0,House,40.67549896,-73.74669647,Laurelton,391999.0
107-40 Queens Boulevard #9C,N/A,1.0,1.0,Co-op,40.72129822,-73.84500122,Forest Hills,430000.0
61-09 39th Avenue #5H,706.0,1.0,1.0,Condo,40.74729919,-73.90219879,Woodside,498000.0
620 Beach 66th Street,N/A,2.0,3.0,House,40.59759903,-73.79550171,Arverne,375000.0
210-15 23rd Avenue #5A,N/A,1.0,2.0,Co-op,40.78039932,-73.78199768,Bay Terrace (Queens),249000.0
137-19 76th Avenue,N/A,4.0,8.0,House,40.72230148,-73.82369995,Kew Gardens Hills,1800000.0
140-26 69th Road,N/A,1.5,3.0,House,40.73020172,-73.82479858,Kew Gardens Hills,799000.0
108-13 86th Avenue,N/A,1.5,5.0,House,40.69820023,-73.84020233,Richmond Hill,739000.0
135-14 234th Place,N/A,N/A,3.0,House,40.67219925,-73.73670197,Laurelton,440000.0
7-29 125th Street,2500.0,2.0,4.0,Multi-family,40.78979874,-73.84259796,College Point,949000.0
107-40 Queens Boulevard #12C,N/A,1.0,1.0,Co-op,40.72129822,-73.84500122,Forest Hills,289000.0
136-28 59th Avenue,2600.0,2.0,4.0,House,40.74399948,-73.82849884,Flushing,899000.0
118-18 Union Tpke #4F,N/A,1.0,1.0,Co-op,40.71210098,-73.83370209,Kew Gardens,255000.0
37-20 81st Street #2E,650.0,1.0,1.0,Co-op,40.74900055,-73.88539886,Jackson Heights,318500.0
85-11 Avon Street,4000.0,5.0,4.0,House,40.71760178,-73.78109741,Jamaica Estates,1650000.0
107-40 Queens Boulevard #4D,N/A,1.0,1.0,Co-op,40.72129822,-73.84500122,Forest Hills,399000.0
81-23 102nd Avenue,N/A,2.5,3.0,House,40.68050003,-73.85669708,Woodhaven,639000.0
35-36 76th Street #403,1150.0,1.0,2.0,Co-op,40.74990082,-73.89029694,Jackson Heights,639000.0
131-29 234th Street 1ST-FLR,N/A,1.0,1.0,Co-op,40.67689896,-73.73370361,Laurelton,135000.0
26-08 93rd Street,N/A,4.0,8.0,Multi-family,40.76269913,-73.87660217,East Elmhurst,1169000.0
107-40 Queens Boulevard #10E,N/A,2.0,3.0,Co-op,40.72129822,-73.84500122,Forest Hills,768000.0
64-05 Yellowstone Boulevard #509PH,1300.0,2.0,2.0,Condo,40.73220062,-73.85179901,Forest Hills,999000.0
106-43 Sutphin Boulevard,1252.0,2.0,4.5,House,40.69440079,-73.80149841,South Jamaica,449000.0
65-28 Ellwell Crescent,N/A,3.0,3.0,House,40.72000122,-73.86129761,Rego Park,1158000.0
5843 79th Avenue,3069.0,3.0,9.0,Multi-family,40.69540024,-73.896698,Glendale,1299000.0
240-09 Weller Avenue,1500.0,1.0,3.0,House,40.66279984,-73.74060059,Rosedale,399000.0
17-02 Clintonville Street,N/A,1.0,N/A,House,40.78359985,-73.80889893,Flushing,1200000.0
216-10 77th Avenue #6M,N/A,1.0,1.0,Co-op,40.73699951,-73.75589752,Bayside,229000.0
98-05 63rd Road #11,500.0,1.0,N/A,Co-op,40.7322998,-73.85990143,Rego Park,180000.0
86-10 34th Avenue #116,950.0,1.0,2.0,Co-op,40.75389862,-73.88079834,Jackson Heights,575000.0
27-28 Thomson Avenue #604,1338.0,2.0,N/A,Condo,40.74570084,-73.94180298,Hunters Point,1725000.0
61-08 78th Street,1728.0,2.0,3.0,House,40.72389984,-73.88089752,Middle Village,768000.0
3526 79th Street #51,1250.0,2.0,3.0,Co-op,40.7507019,-73.88760376,Jackson Heights,729000.0
157-54 24th Avenue,N/A,1.0,2.0,House,40.77619934,-73.80460358,Queensboro Hill,739000.0
67-51 223 Place #1STFL,780.0,1.0,2.0,Co-op,40.74599838,-73.75260162,Oakland Gardens,288000.0
50-37 61st Street,1400.0,2.0,3.0,House,40.73600006,-73.90350342,Elmhurst,799990.0
215-15 27th Avenue,3800.0,5.0,4.0,House,40.77899933,-73.77290344,Bayside,2418000.0
22-46 Loretta Road,N/A,3.0,6.0,Multi-family,40.60319901,-73.75659943,Far Rockaway,499000.0
6609 Almeda Avenue,2000.0,2.5,4.0,Multi-family,40.59680176,-73.79599762,Arverne,429000.0
66-36 Yellowstone Boulevard #5E,1150.0,1.0,N/A,Co-op,40.72869873,-73.84980011,Forest Hills,499000.0
147-27 257th Street,N/A,,3.0,House,40.65660095,-73.73169708,Rosedale,938888.0
1920 Grove Street,5175.0,6.0,12.0,Multi-family,40.70660019,-73.90720367,Ridgewood,1499000.0
64-48 110th Street,N/A,2.5,3.0,House,40.7322998,-73.84700012,Forest Hills,1175000.0
24-51 38th Street #B7,N/A,1.0,1.0,Co-op,40.76810074,-73.91230011,Astoria,499000.0
81-23 102nd Avenue,N/A,2.5,3.0,House,40.68050003,-73.85669708,Woodhaven,639000.0
34-10 75th Street #3A,N/A,1.0,1.0,Co-op,40.75260162,-73.89199829,Jackson Heights,299000.0
37-45 84th Street #32,N/A,1.0,2.0,Co-op,40.74860001,-73.88189697,Jackson Heights,438000.0
31-41 75th Street,2035.0,N/A,3.0,House,40.75740051,-73.89209747,Jackson Heights,949000.0
42-03 108th Street,2500.0,3.0,7.0,Multi-family,40.74919891,-73.85780334,Corona,1275000.0
150-03 78th Road,1332.0,2.0,3.0,House,40.72079849,-73.81359863,Kew Gardens Hills,749777.0
69-47 197th Street,N/A,1.5,3.0,House,40.73619843,-73.77519989,Fresh Meadows,739000.0
107-40 Queens Boulevard #4D,N/A,1.0,1.0,Co-op,40.72129822,-73.84500122,Forest Hills,399000.0
98-40 64th Avenue #3,N/A,1.0,1.0,Co-op,40.73040009,-73.85679626,Rego Park,279500.0
32-07 60th Street,N/A,2.5,7.0,Multi-family,40.75569916,-73.90229797,Woodside,1128000.0
85-74 111th Street,N/A,1.5,3.0,House,40.69900131,-73.83840179,Richmond Hill,599000.0
61-20 Grand Central Pkwy #C1005,1400.0,2.0,3.0,Other type,40.7378006,-73.84750366,Forest Hills,549000.0
61-20 Grand Central Pkwy #C1400,850.0,1.0,1.0,Other type,40.7378006,-73.84750366,Forest Hills,259000.0
137-33 68th Drive #B,665.0,1.0,2.0,Co-op,40.73109818,-73.82980347,Kew Gardens Hills,175000.0
140-50 Burden Crescent #5H,900.0,1.0,1.5,Co-op,40.71060181,-73.81659698,Briarwood,239000.0
115-08 204th Street,1584.0,2.0,4.0,House,40.69860077,-73.75029755,St. Albans,450000.0
76-12 35th Avenue #2C,750.0,1.0,1.0,Co-op,40.75099945,-73.88980103,Jackson Heights,335000.0
312 Beach 90th Street,N/A,1.0,2.0,House,40.5882988,-73.81439972,Hammels,425000.0
164 Beach 139th Street,N/A,2.0,3.0,House,40.57170105,-73.85510254,Belle Harbor,1195000.0
52-30 39th Drive #7U,700.0,1.0,1.0,Co-op,40.74670029,-73.91100311,Woodside,350000.0
109-20 Queens Boulevard #4D,785.0,1.0,1.0,Condo,40.71979904,-73.84149933,Forest Hills,599800.0
94-27 85th Street,N/A,2.0,2.0,Multi-family,40.68519974,-73.85590363,Woodhaven,629000.0
40-26 College Point Boulevard #15,815.0,1.0,1.0,Condo,40.75880051,-73.83409882,Flushing,790000.0
91-14 68th Avenue,1580.0,2.5,3.0,House,40.71530151,-73.85549927,Forest Hills,1348000.0
87-18 124th Street,N/A,4.0,8.0,Multi-family,40.70029831,-73.82649994,Richmond Hill,1700000.0
139-09 28th Rd #1E,1000.0,1.0,2.0,Condo,40.77310181,-73.8289032,Flushing,259900.0
102-10 66th Rd #23G,N/A,1.0,1.0,Co-op,40.72840118,-73.85089874,Forest Hills,275000.0
61-09 39th Avenue #5H,706.0,1.0,1.0,Condo,40.74729919,-73.90219879,Woodside,498000.0
34-48 86th Street,2600.0,3.5,5.0,House,40.75270081,-73.88140106,Jackson Heights,1675000.0
99-60 63rd Rd #3S,N/A,1.0,1.0,Co-op,40.7322998,-73.85549927,Rego Park,228000.0
2-17 51st Avenue #904,808.0,1.0,1.0,Condo,40.74290085,-73.957901,Hunters Point,950000.0
2-17 51st Avenue #521,859.0,1.0,1.0,Condo,40.74290085,-73.957901,Hunters Point,925000.0
60-23 54 Place #4,3400.0,4.0,8.0,Multi-family,40.71509933,-73.91190338,Ridgewood,1400000.0
417 Beach 129th Street,3236.0,4.5,8.0,House,40.57820129,-73.84960175,Belle Harbor,1750000.0
70-20 108th Street #12U,900.0,1.0,2.0,Co-op,40.72240067,-73.84490204,Forest Hills,499000.0
22-70 24th Street,N/A,2.5,3.0,House,40.7779007,-73.917099,Astoria,1250000.0
27-21 44th Dr #1302,930.0,2.0,2.0,Condo,40.7466011,-73.94159698,Hunters Point,1210000.0
4-74 48th Avenue #15G,863.0,1.0,2.0,Condop,40.74420166,-73.95680237,Hunters Point,615000.0
27-21 44th Dr #2101,1027.0,2.0,2.0,Condo,40.7466011,-73.94159698,Hunters Point,1430000.0
63-16 Ellwell Crescent,N/A,N/A,4.0,House,40.72340012,-73.86530304,Rego Park,1300000.0
130-26 128th Street,850.0,1.0,3.0,House,40.67179871,-73.81099701,South Ozone Park,599000.0
13-33 Jackson Avenue #PHA,1446.0,3.0,3.0,Condo,40.74240112,-73.95300293,Hunters Point,2888888.0
116-41 227th Street,N/A,2.0,3.0,House,40.69369888,-73.73349762,Cambria Heights,515000.0
22-19 74th Street,N/A,3.0,6.0,Multi-family,40.7677002,-73.89489746,Astoria,1750000.0
22-17 74th Street,N/A,3.0,6.0,Multi-family,40.76779938,-73.89499664,Astoria,1750000.0
11-30 45th Road #2C,736.0,1.0,1.0,Condo,40.74670029,-73.94909668,Hunters Point,890000.0
33-20 70th Street,N/A,2.0,5.0,Multi-family,40.75370026,-73.896698,Jackson Heights,985000.0
32-15 38th Avenue,2640.0,,N/A,Multi-family,40.75329971,-73.93060303,Long Island City,1900000.0
71-19 252nd Street #1,600.0,1.0,1.0,Co-op,40.75090027,-73.72180176,Bellerose,160000.0
67-38 108th Street #35D,780.0,1.0,1.0,Co-op,40.72769928,-73.84770203,Forest Hills,235000.0
85-40 168th Street,N/A,5.0,7.0,Multi-family,40.71239853,-73.79620361,Jamaica Hills,1399000.0
56-08 203rd Street,N/A,1.5,4.0,House,40.74750137,-73.77490234,Bayside,899000.0
68-61 Yellowstone Boulevard #402,N/A,1.0,1.0,Co-op,40.72499847,-73.84670258,Forest Hills,268000.0
83-40 Austin Street #6T,900.0,1.0,2.0,Co-op,40.70809937,-73.82879639,Kew Gardens,349000.0
129-10 9th Avenue,4000.0,2.5,6.0,Multi-family,40.78900146,-73.83869934,College Point,1088888.0
21-10 44th Drive #3A,653.0,1.0,1.0,Condo,40.74779892,-73.9469986,Hunters Point,725000.0
27-28 Thomson Avenue #604,1338.0,2.0,N/A,Condo,40.74570084,-73.94180298,Hunters Point,1725000.0
135-03 Jewel Avenue #A,N/A,1.0,N/A,Co-op,40.72890091,-73.83129883,Kew Gardens Hills,320000.0
35-20 Leverich Street #A504,N/A,1.0,2.0,Condo,40.75,-73.89790344,Jackson Heights,499000.0
149-45 114th Street,2500.0,4.0,4.0,Multi-family,40.66839981,-73.82710266,South Ozone Park,898500.0
74-28 64th Street,2700.0,3.0,5.0,Multi-family,40.69940186,-73.89250183,Glendale,889000.0
3916 44th Street,N/A,1.5,2.5,House,40.74879837,-73.91989899,Sunnyside,1050000.0
69-40 Yellowstone Boulevard #204,N/A,1.0,N/A,Co-op,40.72340012,-73.8470993,Forest Hills,195000.0
67-50 Thornton Place #5L,N/A,1.0,2.0,Co-op,40.7204,-73.8568,Forest Hills,420000.0
118-18 Union Tpke #6E,N/A,1.0,1.0,Co-op,40.71210098,-73.83370209,Kew Gardens,259000.0
220-21 77th Avenue,N/A,2.5,4.0,House,40.73809814,-73.75189972,Bayside,1380000.0
163-07 Cryders Ln,2550.0,2.0,4.0,House,40.78860092,-73.79920197,Beechhurst,1599000.0
1918 Palmetto Street,N/A,4.0,8.0,Multi-family,40.7052002,-73.90499878,Ridgewood,1499000.0
1920 Ditmars Boulevard,2500.0,3.0,6.0,Multi-family,40.7806015,-73.91760254,Astoria,1150000.0
4-74 48th Avenue #30F,863.0,1.0,1.0,Condop,40.74420166,-73.95680237,Hunters Point,665000.0
140-50 Burden Crescent #5H,900.0,1.0,1.5,Co-op,40.71060181,-73.81659698,Briarwood,239000.0
196-37 51st Avenue,N/A,3.0,5.0,House,40.74890137,-73.7818985,Auburndale,1075000.0
46-30 Center Boulevard #1203,777.0,1.0,1.0,Condo,40.74829865,-73.95680237,Hunters Point,1190000.0
53-34 208th Street,N/A,2.0,3.0,House,40.74969864,-73.77100372,Bayside,878000.0
8405 164th Avenue,2744.0,N/A,3.5,Townhouse,40.649817,-73.84591,Rockwood Park,699995.0
61-28 169th Street,3000.0,5.0,7.0,Multi-family,40.73740005,-73.8003006,Hillcrest,1888888.0
63-11 Queens Boulevard #A2,510.0,1.0,N/A,Co-op,40.74169922,-73.90190125,Woodside,205000.0
23-15 Parsons Boulevard,1495.0,1.0,3.0,House,40.77799988,-73.82379913,Flushing,788000.0
21 -20 45th Avenue,N/A,3.5,5.0,Multi-family,0.0,0.0,Hunters Point,3300000.0
6523 Dieterle Crescent,3000.0,2.5,6.0,Multi-family,40.72109985,-73.86100006,Rego Park,1888000.0
302 Manor Rd,N/A,3.0,4.0,House,40.77659988,-73.74859619,Douglaston,1759000.0
66-02 Grand Central Pky #1A,N/A,1.0,1.0,Co-op,40.73120117,-73.84380341,Forest Hills,220000.0
2323 31st Avenue #3C,575.0,1.0,N/A,Condo,40.76660156,-73.92759705,Astoria,615000.0
21-10 44th Drive #4B,647.0,1.0,1.0,Condo,40.74779892,-73.9469986,Hunters Point,740000.0
2-40 51st Avenue #TH1C,1186.0,1.5,1.0,Condo,40.74229813,-73.9571991,Hunters Point,1198000.0
150-10 Eighth Avenue,3200.0,2.5,4.0,House,40.79380035,-73.81529999,Whitestone,1300000.0
47-20 245th Street,N/A,1.0,3.0,House,40.76290131,-73.73999786,Little Neck,998800.0
112-20 72nd Drive #D24,850.0,1.0,2.0,Co-op,40.72000122,-73.83709717,Forest Hills,429000.0
152-18 Union Tpke #7D,N/A,2.0,2.0,Condo,40.71839905,-73.81089783,Kew Gardens Hills,588988.0
28-21 36th Street #1F,N/A,1.5,1.0,Condo,40.76589966,-73.91629791,Astoria,680000.0
83-15 116th Street #1F,N/A,1.0,2.0,Co-op,40.70619965,-73.83570099,Kew Gardens,289000.0
4-74 48th Avenue #12C,800.0,1.0,1.0,Condop,40.74420166,-73.95680237,Hunters Point,665000.0
200-28 45th Avenue,N/A,3.0,5.0,Multi-family,40.756767,-73.781553,Auburndale,1288000.0
33-07 91st Street #4E,N/A,1.0,1.0,Co-op,40.75559998,-73.87640381,North Corona,185000.0
94-15 97th Street,N/A,3.0,3.0,Multi-family,40.68840027,-73.84549713,Woodhaven,600000.0
133-14 Lefferts Boulevard,N/A,3.0,4.0,Multi-family,40.67200089,-73.82080078,South Ozone Park,650000.0
111-20 73rd Avenue #9A,1500.0,2.0,3.0,Co-op,40.71910095,-73.83779907,Forest Hills,779000.0
116-41 227th Street,N/A,2.0,3.0,House,40.69369888,-73.73349762,Cambria Heights,515000.0
10 Holder Place #3D,1525.0,2.0,3.0,Co-op,40.71829987,-73.84279633,Forest Hills,1490000.0
6615 Thornton Place #1S,N/A,1.0,1.0,Co-op,40.72309875,-73.85749817,Rego Park,290000.0
87-08 69th Avenue,N/A,2.0,3.0,House,40.70980072,-73.85569763,Forest Hills,679000.0
112-19 69th Avenue,N/A,3.5,4.0,House,40.72669983,-73.84049988,Forest Hills,1600000.0
35-15 84th Street #5A,875.0,1.0,1.0,Co-op,40.75139999,-73.88220215,Jackson Heights,415000.0
11 Markwood Road,N/A,2.5,3.0,House,40.71239853,-73.83789825,Forest Hills,2198000.0
91-06 81st Street,1800.0,2.0,4.0,House,40.62889862,-74.03639984,Woodhaven,719000.0
40-40 75th Street #3C,1167.0,2.0,2.0,Condo,40.7458992,-73.89060211,Elmhurst,960000.0
91-15 87th Street,N/A,3.0,5.0,Multi-family,40.68780136,-73.85520172,Woodhaven,895000.0
215-05 43rd Avenue #3,750.0,1.5,1.0,Co-op,40.76210022,-73.7677002,Bayside,299000.0
160-06 45th Avenue,3000.0,2.5,3.0,Multi-family,40.75640106,-73.80609894,Queensboro Hill,1000000.0
34-33 Clearview Expy,N/A,1.0,3.0,House,40.76760101,-73.78109741,Bayside,648000.0
105-33 65th Rd,N/A,2.5,3.0,House,40.73070145,-73.84970093,Forest Hills,1500000.0
86-10 34th Avenue #113,1250.0,2.0,2.0,Co-op,40.75389862,-73.88079834,Jackson Heights,774000.0
4-74 48th Avenue #PH2E,1005.0,2.0,2.0,Condop,40.74420166,-73.95680237,Hunters Point,890000.0
147-31 38th Avenue #A12,750.0,1.0,1.0,Co-op,40.7643013,-73.81790161,Murray Hill (Queens),278000.0
83-84 116th Street #4C,N/A,1.0,1.0,Co-op,40.70410156,-73.83609772,Kew Gardens,239000.0
79-15 35th Avenue #1C,1100.0,1.0,2.0,Condo,40.75180054,-73.88690186,Jackson Heights,735000.0
1816 Linden Street,2520.0,3.0,5.0,Multi-family,40.70399857,-73.90869904,Ridgewood,1025000.0
52-30 39th Avenue #2A,730.0,1.0,2.0,Co-op,40.74819946,-73.91100311,Sunnyside,375000.0
3421 78th Street #4G,750.0,1.0,1.0,Co-op,40.75270081,-73.88829803,Jackson Heights,309000.0
102-30 66th Road #19C,620.0,1.0,1.0,Co-op,40.72840118,-73.85089874,Forest Hills,280000.0
121-16 Ocean Promenade #4J,1069.0,1.0,1.0,Co-op,40.57619858,-73.84059906,Rockaway All,305000.0
121-16 Ocean Promenade #4K,1069.0,1.0,1.0,Co-op,40.57619858,-73.84059906,Rockaway All,270000.0
41-58 71st Street #2B,1000.0,2.0,2.0,Condo,40.74319839,-73.89420319,Elmhurst,539000.0
168-09 140th Avenue,N/A,1.5,3.0,House,40.67110062,-73.77159882,Springfield Gardens,415000.0
102-40 67th Dr. #5,800.0,1.0,1.0,Co-op,40.72650146,-73.84970093,Forest Hills,359000.0
86-10 34th Avenue #113,1250.0,2.0,2.0,Co-op,40.75389862,-73.88079834,Jackson Heights,774000.0
209-48 112nd Avenue,N/A,3.0,3.0,House,40.7052002,-73.74539948,Queens Village,549000.0
193-20 Keno Avenue,N/A,5.0,8.0,House,40.72000122,-73.77079773,Jamaica Estates,2275000.0
78-33 64th Street,N/A,1.0,3.0,House,40.69630051,-73.89109802,Glendale,699000.0
64-17 Alderton Street,N/A,2.0,2.0,House,40.72320175,-73.85959625,Rego Park,798000.0
70-11 164st,N/A,2.0,6.0,Multi-family,40.73130035,-73.80470276,Hillcrest,1380000.0
63-60 102 #3,525.0,1.0,N/A,Condo,40.73199844,-73.85420227,Rego Park,399000.0
6360 102nd Street #2,822.0,1.0,1.0,Condo,40.73199844,-73.85420227,Rego Park,559000.0
33-49 75th Street,1942.0,1.5,3.0,House,40.7533989,-73.89129639,Jackson Heights,979000.0
63-60 102 #5,N/A,1.0,1.0,Condo,40.73199844,-73.85420227,Rego Park,459000.0
171 Beach 114th Street,N/A,2.0,5.0,Multi-family,40.57939911,-73.83519745,Rockaway Park,599999.0
69-45 108th Street #7B,N/A,2.0,2.0,Condo,40.72399902,-73.84470367,Forest Hills,880000.0
60-11 Broadway #5S,800.0,1.0,1.0,Co-op,40.751403,-73.901436,Woodside,350000.0
5012 175th Place,2184.0,2.5,4.0,House,40.74409866,-73.79389954,Auburndale,1288800.0
21-10 44th Drive #3A,653.0,1.0,1.0,Condo,40.74779892,-73.9469986,Hunters Point,725000.0
107-52 110th Street,N/A,2.5,3.0,House,40.68069839,-73.83049774,Richmond Hill,599995.0
107-40 Queens Boulevard #4L,N/A,1.0,1.0,Co-op,40.72129822,-73.84500122,Forest Hills,412500.0
254-11 38th Avenue,1083.0,2.0,3.0,House,40.77600098,-73.7417984,Little Neck,749000.0
40-53 Warren Street,N/A,2.0,5.0,Multi-family,40.74769974,-73.86940002,Elmhurst,929000.0
45 Kew Gardens Road #4O,1400.0,2.0,2.0,Co-op,40.71260071,-73.8289032,Kew Gardens,499000.0
149-08 Union Turnpike #19C,N/A,1.0,2.0,Co-op,40.71849823,-73.81400299,Kew Gardens Hills,241000.0
72-35 Metropolitan Avenue #1E,N/A,1.0,2.0,Condo,40.71319962,-73.88069916,Middle Village,499000.0
"45-16 215th Place,",N/A,2.5,3.0,House,40.75999832,-73.76660156,Bayside,819000.0
30-15 74th Street #1,1892.0,2.0,3.0,Multi-family,40.75999832,-73.89350128,Jackson Heights,879000.0
118-18 Union Turnpike #10L,750.0,1.0,1.0,Co-op,40.71210098,-73.83370209,Kew Gardens,259000.0
9-20 166th Street #8C,1200.0,2.0,3.0,Co-op,40.79240036,-73.7983017,Beechhurst,425000.0
75-40 Austin Street #6HL,N/A,1.0,1.0,Co-op,40.71630096,-73.83789825,Forest Hills,389000.0
4-74 48th Avenue #37H,700.0,1.0,1.0,Condop,40.74420166,-73.95680237,Hunters Point,649000.0
107-40 Queens Boulevard #9C,N/A,1.0,1.0,Co-op,40.72129822,-73.84500122,Forest Hills,430000.0
91-16 Shorefront Pkwy #2H,1187.0,2.0,2.0,Condo,40.58459854,-73.81340027,Hammels,529000.0
42-10 50th Avenue,1440.0,2.5,3.0,House,40.73759842,-73.92320251,Sunnyside,900000.0
61-18 67th Street,N/A,1.5,3.0,House,40.71760178,-73.89369965,Middle Village,719000.0
42-51 Hunter Street #5D,1210.0,2.0,2.0,Condo,40.74869919,-73.93969727,Hunters Point,1195000.0
88-32 75th Avenue,2340.0,3.0,4.0,Multi-family,40.70809937,-73.8615036,Glendale,850000.0
77-14 113th Street #3R,N/A,1.0,N/A,Co-op,40.71720123,-73.83339691,Forest Hills,169000.0
109-67 133rd Street,N/A,3.0,4.0,Multi-family,40.68429947,-73.80979919,Richmond Hill,534000.0
23-11 21st Avenue #1A,875.0,2.0,2.0,Condo,40.78150177,-73.91300201,Astoria,870000.0
93-14 175th Street,N/A,2.5,4.0,House,40.70589828,-73.78520203,Jamaica,565000.0
22-28 28th Street,N/A,2.0,4.0,Multi-family,40.776837,-73.913319,Astoria,1195000.0
27-28 Thomson Avenue #327,865.0,1.0,N/A,Condo,40.745941,-73.942287,Hunters Point,965000.0
21-27 33rd Street #1C,N/A,1.0,2.0,Co-op,40.77600098,-73.90809631,Astoria,325000.0
102-30 66rd #2H,N/A,1.0,2.0,Co-op,40.72840118,-73.85089874,Forest Hills,399000.0
81-23 102nd Avenue,N/A,2.5,3.0,House,40.68050003,-73.85669708,Woodhaven,639000.0
137-33 68th Drive #B,665.0,1.0,2.0,Co-op,40.73109818,-73.82980347,Kew Gardens Hills,175000.0
30-33 79th,N/A,1.5,3.0,House,40.75999832,-73.88880157,Jackson Heights,825000.0
76-15 Myrtle Avenue,N/A,N/A,3.0,Building,40.70289993,-73.87200165,Glendale,1099000.0
23-11 21st Avenue #1D,762.0,2.0,2.0,Condo,40.78150177,-73.91300201,Astoria,735000.0
115-41 172nd Street,2300.0,2.0,5.0,Multi-family,40.68909836,-73.77619934,St. Albans,729000.0
67-76 Booth Street #8D,1400.0,2.0,2.0,Co-op,40.72449875,-73.85209656,Forest Hills,649000.0
118-11 84th Avenue #621,N/A,1.0,1.0,Co-op,40.70460129,-73.83339691,Kew Gardens,275000.0
535 Beach 128th Street,N/A,1.0,2.0,House,40.58089828,-73.85009766,Belle Harbor,620000.0
153-02 111th Road,N/A,1.0,2.0,House,40.6882019,-73.79429626,South Jamaica,352000.0
416 Fernside Place #416,N/A,1.5,3.0,House,40.59790039,-73.75509644,Far Rockaway,420000.0
303 Beach 90th Street,N/A,2.0,3.0,House,40.58789825,-73.81479645,Hammels,639000.0
138-42 11th Avenue,N/A,3.0,4.0,House,40.78820038,-73.82949829,Malba,1499000.0
104-32 198th Street,N/A,1.0,3.0,House,40.70740128,-73.76039886,Hollis,500000.0
4-74 48th Avenue #30F,863.0,1.0,1.0,Condop,40.74420166,-73.95680237,Hunters Point,665000.0
27-28 Thomson Avenue #604,1338.0,2.0,N/A,Condo,40.74570084,-73.94180298,Hunters Point,1725000.0
77-16 Austin Street #3M,N/A,,1.0,Co-op,40.71409988,-73.83540344,Forest Hills,175000.0
251-33 71 Rd #50B,N/A,1.0,1.0,Co-op,40.75130081,-73.7233963,Glen Oaks Village,189000.0
42-20 Kissena Boulevard #D14,2045.0,2.0,3.0,Condo,40.75640106,-73.82659912,Flushing,450000.0
131-12 230th Street,1120.0,2.0,2.0,House,40.6794014,-73.73899841,Laurelton,440000.0
99-32 66th Rd #9N,N/A,1.0,2.0,Co-op,40.72769928,-73.85289764,Rego Park,458888.0
81-11 45th Avenue #2K,586.0,1.0,1.0,Co-op,40.7419014,-73.88369751,Elmhurst,269000.0
79-15 35th Avenue #1,1050.0,1.0,2.0,Condo,40.75180054,-73.88690186,Jackson Heights,735000.0
41-31 51st Street #2M,N/A,1.0,N/A,Co-op,40.74499893,-73.91290283,Sunnyside,269000.0
259-32 149th Avenue,2444.0,2.0,6.0,Multi-family,40.652609,-73.728545,Rosedale,759000.0
104-13 113rd Street,N/A,1.0,3.0,House,40.68510056,-73.82900238,Richmond Hill,630000.0
148-23 87th Avenue,N/A,2.5,3.0,House,40.70780182,-73.80899811,Briarwood,825000.0
242-20 Braddock Avenue,N/A,3.0,5.0,Multi-family,40.72579956,-73.72570038,Bellerose,1019000.0
