address,area,baths,beds,building type,latitude,longitude,neighborhood,price
93 Worth Street #1006,2287.0,3.5,3.0,Condo,40.716587,-74.004806,Tribeca,4495000.0
301 East 87th Street #10C,600.0,1.0,1.0,Co-op,40.77859879,-73.95079803,Yorkville,575000.0
5 Tudor City Place #PH2203,2240.0,2.5,2.0,Co-op,40.7478981,-73.97090149,Murray Hill,3475000.0
144 West 27th Street #6R,2750.0,2.5,3.0,Condo,40.74599838,-73.99299622,Chelsea,3000000.0
41 West 70th Street,8000.0,7.0,6.0,Townhouse,40.7757988,-73.97840118,Lincoln Square,15999999.0
200 E 95th Street #18C,1959.0,3.0,3.0,Condo,40.78430176,-73.94960022,Yorkville,4499000.0
130 West 26th Street #5,2200.0,2.0,1.0,Co-op,40.74520111,-73.99289703,Chelsea,2199000.0
45 Park Avenue #706,871.0,1.5,1.0,Condo,40.74860001,-73.97969818,Murray Hill,1650000.0
551 West 21st Street #7A,2469.0,2.5,2.0,Condo,40.747489,-74.0071,West Chelsea,8400000.0
180 East 88th Street #11A,1952.0,3.5,3.0,Condo,40.780177,-73.953651,Carnegie Hill,4485000.0
305 East 85th Street #2A,2349.0,3.5,3.0,Condo,40.777204,-73.951686,Yorkville,3500000.0
225 East 79th Street #15DE,1100.0,2.0,2.0,Co-op,40.77399826,-73.9559021,Yorkville,1450000.0
315 West End Avenue #7AB,2400.0,4.0,5.0,Co-op,40.78170013,-73.98339844,Upper West Side,3750000.0
121 East 22nd Street #N1702,1855.0,3.5,3.0,Condo,40.73929977,-73.98539734,Gramercy Park,4725000.0
50 West 30th Street #5A,1247.0,2.0,2.0,Condo,40.74689865,-73.98930359,NoMad,2750000.0
715 Park Avenue #15DE,2300.0,3.5,3.0,Condo,40.76940155,-73.96450043,Lenox Hill,6499000.0
215 East 96th Street #39H,1704.0,3.0,3.0,Condop,40.78499985,-73.9484024,Yorkville,1775000.0
175 West 93rd Street #16B,800.0,1.0,1.0,Co-op,40.792099,-73.97119904,Upper West Side,825000.0
32 East 64th Street #4NW,900.0,1.0,1.0,Co-op,40.766859,-73.969753,Lenox Hill,1995000.0
4489 Broadway #4F,675.0,1.0,1.0,Co-op,40.858125,-73.932325,Hudson Heights,451000.0
71 Reade Street #PHB,2290.0,3.5,3.0,Condo,40.71490097,-74.00710297,Tribeca,7250000.0
150 East 85th Street #7D,1230.0,2.0,2.0,Condo,40.7784996,-73.95600128,Upper East Side,1650000.0
120 East 36th Street #5H,1100.0,2.0,2.0,Co-op,40.74769974,-73.97949982,Murray Hill,1200000.0
45 East 22nd Street #55FL,4651.0,4.5,4.0,Condo,40.73989868,-73.98729706,Flatiron,20000000.0
225 Fifth Avenue #3L,2168.0,2.5,3.0,Condo,40.74359894,-73.98760223,NoMad,6300000.0
1725 York Avenue #26D,1000.0,1.5,1.0,Co-op,40.77819824,-73.94599915,Yorkville,995000.0
135 West 52nd Street #8D,2121.0,3.0,3.0,Condo,40.76200104,-73.98090363,Midtown,4650000.0
300 Rector Place #4I,625.0,1.0,1.0,Condo,40.70890045,-74.01750183,Battery Park City,575000.0
63 Greene Street #5D,1928.0,2.5,2.0,Condo,40.72309875,-74.001297,Soho,4500000.0
120 West 72nd Street #PH1,3335.0,3.5,3.0,Condo,40.777534,-73.979752,Lincoln Square,10495000.0
300 East 93rd Street #10D,1253.0,3.0,3.0,Condo,40.7820015,-73.94830322,Yorkville,1849000.0
30 Park Place #57B,1775.0,2.5,2.0,Condo,40.71279907,-74.00900269,Tribeca,5995000.0
136 East 76th Street #3E,925.0,1.0,2.0,Co-op,40.77289963,-73.96080017,Upper East Side,885000.0
1036 Park Avenue #3C,1250.0,2.0,2.0,Co-op,40.78010178,-73.95770264,Upper East Side,1799000.0
56 Leonard Street 38AEAST,2648.0,3.5,3.0,Condo,40.71770096,-74.00640106,Tribeca,8500000.0
100 Barrow Street #5B,2415.0,3.5,3.0,Condop,40.73199844,-74.00749969,West Village,4521000.0
30 West Street #17D,875.0,1.5,1.0,Condo,40.70669937,-74.01760101,Battery Park City,1085000.0
21 East 12th Street #19A,2679.0,4.5,4.0,Condo,40.7342,-73.992986,Greenwich Village,8850000.0
253 West 138th Street,5160.0,6.0,7.0,Multi-family,40.81829834,-73.94419861,Central Harlem,3900000.0
50 Clinton Street #4B,655.0,1.0,1.0,Condo,40.71969986,-73.98459625,Lower East Side,1350000.0
315 East 80th Street #3A,700.0,1.0,1.0,Co-op,40.7737999,-73.95339966,Yorkville,685000.0
212 Fifth Avenue #8B,2693.0,3.5,3.0,Condo,40.74349976,-73.98870087,NoMad,7000000.0
221 West 138th Street,5160.0,3.5,6.0,Multi-family,40.81779861,-73.94319916,Central Harlem,5300000.0
51 East 131st Street #5C,858.0,2.0,2.0,Condo,40.80939865,-73.93699646,Central Harlem,849000.0
435 Broome Street,10950.0,6.0,5.0,Building,40.72140121,-73.99949646,Soho,24000000.0
301 West 115th Street #6B,1081.0,2.0,2.0,Condo,40.803769,-73.955881,South Harlem,1325000.0
21 East 12th Street #5C,1033.0,1.5,1.0,Condo,40.7342,-73.992986,Greenwich Village,2600000.0
21 East 12th Street #7D,1006.0,1.5,1.0,Condo,40.7342,-73.992986,Greenwich Village,2500000.0
21 East 12th Street #5D,1006.0,1.5,1.0,Condo,40.7342,-73.992986,Greenwich Village,2450000.0
310 Riverside Drive #310,751.0,1.0,1.0,Co-op,40.80039978,-73.97100067,Upper West Side,888000.0
144 East 36th Street #8C,950.0,1.5,2.0,Co-op,40.74720001,-73.97820282,Murray Hill,925000.0
142 West End Avenue #8P,1301.0,2.0,2.0,Co-op,40.77590179,-73.98619843,Lincoln Square,1599000.0
165 Charles Street #2,1615.0,2.0,2.0,Condo,40.73410034,-74.00969696,West Village,4700000.0
30 West Street #4F,2385.0,4.5,4.0,Condo,40.70669937,-74.01760101,Battery Park City,2799000.0
200 Chambers Street #4M,625.0,1.0,1.0,Condo,40.71649933,-74.01229858,Tribeca,1279000.0
501 East 79th Street #12EF,2700.0,4.0,4.0,Co-op,40.771427,-73.950021,Yorkville,2999995.0
140 West 124th Street #4B,2028.0,2.5,2.0,Condo,40.80759811,-73.94760132,South Harlem,2299000.0
101 West 24th Street #PH1A,2100.0,2.5,2.0,Condo,40.74399948,-73.99240112,Chelsea,6580000.0
347 West 57th Street #42E,1530.0,2.5,2.0,Condo,40.76800156,-73.98459625,Hell's Kitchen,2495000.0
240 East 55th Street #PHC,750.0,1.0,1.0,Co-op,40.7580986,-73.96700287,Sutton Place,789500.0
220 East 65th Street #14J,690.0,1.0,1.0,Condo,40.76440048,-73.96269989,Lenox Hill,970000.0
200 East 69th Street #31A,1401.0,2.5,2.0,Condo,40.76729965,-73.96179962,Lenox Hill,3395000.0
112 West 72nd Street #2G,900.0,2.0,2.0,Condo,40.77730179,-73.97940063,Lincoln Square,1600000.0
124 East 79th Street #6C,682.0,1.5,1.0,Condo,40.77500153,-73.95970154,Upper East Side,1299000.0
366 West 11th Street #12D,737.0,1.0,1.0,Condo,40.73519897,-74.00930023,West Village,1495000.0
1 Central Park West #47C,4415.0,3.5,4.0,Condo,40.76910019,-73.9815979,Lincoln Square,29500000.0
400 East 51st Street #18B,1504.0,2.5,2.0,Condo,40.754198,-73.965569,Beekman,2550000.0
200 Riverside Boulevard #41C,1326.0,2.5,2.0,Condo,40.778999,-73.987983,Lincoln Square,2195000.0
23 West 73rd Street #1516,682.0,1.0,1.0,Co-op,40.777672,-73.976765,Upper West Side,1485000.0
315 West 70th Street #18B,1250.0,2.0,2.0,Co-op,40.779008,-73.986144,Lincoln Square,1695000.0
180 East 88th Street #10B,2082.0,3.5,3.0,Condo,40.780177,-73.953651,Carnegie Hill,5485000.0
420 East 72nd Street #11E,625.0,1.0,1.0,Co-op,40.76724,-73.955298,Lenox Hill,525000.0
15 Hudson Yards #PH84D,2538.0,3.5,3.0,Condo,40.754661,-74.003783,Hudson Yards,8435000.0
350 West 50th Street #4Y,475.0,1.0,1.0,Condo,40.762894,-73.988074,Hell's Kitchen,665000.0
66 Madison Avenue #7BC,1100.0,2.0,2.0,Co-op,40.74369812,-73.98629761,NoMad,1920000.0
735 East 9th Street #4R,1600.0,2.0,2.0,Co-op,40.72480011,-73.9763031,East Village,1650000.0
100 Barrow Street #6C,1965.0,2.5,2.0,Condop,40.73199844,-74.00749969,West Village,3693000.0
250 West 24th Street #2GE,1200.0,2.0,2.0,Co-op,40.74520111,-73.99720001,Chelsea,2000000.0
143 Avenue B #4A,649.0,1.0,1.0,Condo,40.72629929,-73.98000336,East Village,995000.0
19 Park Place #17A,1336.0,2.0,2.0,Condo,40.71319962,-74.00849915,Tribeca,3350000.0
19 Park Place #10A,1587.0,3.0,3.0,Condo,40.71319962,-74.00849915,Tribeca,3595000.0
225 Rector Place #12M,682.0,1.0,1.0,Condo,40.70940018,-74.01599884,Battery Park City,999000.0
135 West 52nd Street #35A,3726.0,3.5,3.0,Condo,40.76200104,-73.98090363,Midtown,8500000.0
157 W 57th Street #33E,1463.0,2.0,1.0,Condo,40.76539993,-73.97910309,Midtown,4850000.0
323 Park Avenue South #9FLR,3100.0,3.5,3.0,Condo,40.74079895,-73.98560333,Flatiron,7000000.0
323 Park Avenue South #PH,3100.0,3.5,3.0,Condo,40.74079895,-73.98560333,Flatiron,8500000.0
555 West 23rd Street N3C/N3B,1099.0,3.0,2.0,Condo,40.74900055,-74.0059967,West Chelsea,2700000.0
300 West 23rd Street #3G,1250.0,2.0,1.0,Co-op,40.74520111,-73.99900055,Chelsea,1225000.0
15 Hudson Yards #PH84C,2592.0,3.5,3.0,Condo,40.754661,-74.003783,Hudson Yards,9215000.0
129 West 22nd Street #5A,2100.0,2.0,3.0,Co-op,40.74290085,-73.99440002,Chelsea,3250000.0
225 West 60th Street #PH2C,1800.0,3.0,3.0,Condo,40.771597,-73.988147,Lincoln Square,5995000.0
19 Park Place #13A,1336.0,2.0,2.0,Condo,40.71319962,-74.00849915,Tribeca,2950000.0
539 W 160th #5D,800.0,1.0,2.0,Co-op,40.83570099,-73.94239807,Washington Heights,189000.0
400 East 70th Street #1104,876.0,1.5,1.0,Condo,40.76610184,-73.95680237,Lenox Hill,1300000.0
48 East 83rd Street #3,750.0,1.0,1.0,Co-op,40.7784996,-73.9598999,Upper East Side,1175000.0
305 Second Avenue #341,1277.0,2.0,2.0,Condo,40.73469925,-73.98370361,Gramercy Park,1895000.0
19 Park Place #5B,817.0,1.0,1.0,Condo,40.71319962,-74.00849915,Tribeca,1495000.0
135 West 70th Street #PHBC,3165.0,5.5,6.0,Condo,40.77690125,-73.98100281,Lincoln Square,6950000.0
172 Madison Avenue #5B,1488.0,2.5,2.0,Condo,40.74729919,-73.9835968,Midtown South,2750000.0
389 East 89th Street #28D,1113.0,2.0,2.0,Condo,40.779107,-73.948329,Yorkville,1835000.0
1485 Fifth Avenue #15A,1436.0,2.0,3.0,Condo,40.80279922,-73.94450378,South Harlem,1825000.0
444 West 19th Street #201G,1406.0,2.0,2.0,Condo,40.74459839,-74.00509644,West Chelsea,3999000.0
41 West 72nd Street #PHAD,1276.0,2.5,2.0,Condo,40.77740097,-73.97799683,Upper West Side,2595000.0
145 Hudson Street #PH,7493.0,4.5,4.0,Condo,40.72109985,-74.00869751,Tribeca,45000000.0
92 Laight Street #11A,2666.0,4.0,3.0,Condo,40.72240067,-74.01129913,Tribeca,8250000.0
8 West 19th Street #8FL,4100.0,3.0,4.0,Condo,40.73920059,-73.99220276,Flatiron,7850000.0
501 East 79th Street #12EF,2700.0,4.0,4.0,Co-op,40.771427,-73.950021,Yorkville,2999995.0
41 West 72nd Street #PHB,646.0,1.0,1.0,Condo,40.77740097,-73.97799683,Upper West Side,1295000.0
128 East 7th Street #PH,1714.0,2.0,2.0,Condo,40.72610092,-73.98410034,East Village,4750000.0
737 Park Avenue #5G,1828.0,2.5,2.0,Condo,40.770401,-73.96369934,Lenox Hill,4900000.0
140 West 22nd Street #3D,909.0,1.5,1.0,Condo,40.74269867,-73.99510193,Chelsea,1550000.0
305 Second Avenue #721,1054.0,1.5,2.0,Condo,40.73469925,-73.98370361,Gramercy Park,1795000.0
325 West 21st Street #4,700.0,1.5,1.0,Co-op,40.744753,-74.000586,Chelsea,945000.0
26 Gramercy Park S #7AB,1230.0,2.0,1.0,Co-op,40.73709869,-73.98570251,Gramercy Park,2225000.0
103 Hamilton Place,3192.0,3.0,3.0,Townhouse,40.82339859,-73.94979858,Hamilton Heights,2850000.0
252 East 57th Street #56B,3007.0,3.5,3.0,Condo,40.75920105,-73.96620178,Sutton Place,8975000.0
551 West 21st Street #17B,3860.0,3.5,3.0,Condo,40.74760056,-74.00740051,West Chelsea,16950000.0
61 West 62nd Street #4D,913.0,1.5,1.0,Co-op,40.77109909,-73.98280334,Lincoln Square,995000.0
50 Clinton Street #1A,2027.0,3.5,1.0,Condo,40.71969986,-73.98459625,Lower East Side,3250000.0
540 West 49th Street #105N,1100.0,2.0,1.0,Condo,40.76440048,-73.99389648,Hell's Kitchen,1599000.0
310 East 53rd Street #23BC,4062.0,4.5,4.0,Condo,40.75640106,-73.96690369,Turtle Bay,11950000.0
240 Centre Street #5H,6600.0,4.5,4.0,Co-op,40.72019958,-73.9980011,Little Italy,18500000.0
201 West 70th Street #7C,950.0,1.5,2.0,Co-op,40.77780151,-73.98280334,Lincoln Square,1200000.0
50 East 89th Street #19D,1800.0,3.0,3.0,Co-op,40.78219986,-73.95690155,Carnegie Hill,3675000.0
390 West End Avenue #12E,1797.0,3.0,2.0,Condo,40.78369904,-73.98090363,Upper West Side,3650000.0
366 West 11th Street #12D,737.0,1.0,1.0,Condo,40.73519897,-74.00930023,West Village,1495000.0
40 East 78th Street 4G-AND-SR9,1635.0,2.5,2.0,Condo,40.775275,-73.962393,Upper East Side,3250000.0
330 East 75th Street #3B,1215.0,2.0,2.0,Condo,40.76979828,-73.95529938,Upper East Side,1495000.0
531 Main Street #1213,1350.0,2.0,2.0,Co-op,40.761372,-73.950511,Roosevelt Island,1150000.0
55 Central Park West #2G,1536.0,2.0,2.0,Co-op,40.77237,-73.979106,Lincoln Square,1895000.0
233 West 21st Street #1B,850.0,1.0,2.0,Co-op,40.74369812,-73.9980011,Chelsea,1149000.0
200 Chambers Street #7J,677.0,1.0,1.0,Condo,40.71649933,-74.01229858,Tribeca,1400000.0
175 West 10th Street #5,2702.0,3.5,3.0,Condo,40.73450089,-74.00209808,West Village,7200000.0
58 West 58th Street #25A,950.0,1.5,1.0,Condo,40.76449966,-73.97619629,Midtown,1595000.0
169 East 102nd Street #3C,856.0,1.0,2.0,Condo,40.78960037,-73.94730377,East Harlem,599999.0
750 Riverside Drive #2C,660.0,1.0,1.0,Condo,40.83200073,-73.9489975,Hamilton Heights,481793.0
308 West 30th Street #5A,562.0,1.0,1.5,Condo,40.74980164,-73.99620056,Chelsea,850000.0
30 West Street #5F,2385.0,4.5,4.0,Condo,40.70669937,-74.01760101,Battery Park City,2898000.0
207 West 79th Street #12,4205.0,5.5,5.0,Condo,40.783628,-73.978772,Upper West Side,12950000.0
400 East 51st Street #18B,1504.0,2.5,2.0,Condo,40.754198,-73.965569,Beekman,2550000.0
3 Sheridan Square #3D,1020.0,1.0,2.0,Co-op,40.73279953,-74.00270081,West Village,1500000.0
650 Sixth Avenue #4M,1230.0,2.0,2.0,Condo,40.74069977,-73.99389648,Flatiron,2300000.0
455 Main Street #12G,670.0,1.0,1.0,Condo,40.7594986,-73.95220184,Roosevelt Island,985000.0
245 East 93rd Street #2C,1288.0,2.0,2.0,Condo,40.78279877,-73.94879913,Yorkville,1700000.0
120 Greenwich Street #11G,570.0,1.0,1.0,Condo,40.70899963,-74.01339722,Financial District,795000.0
25 Bond Street #4W,3622.0,3.5,3.0,Condo,40.7262001,-73.9937973,Noho,12900000.0
1965 Broadway #PH1B,3364.0,4.5,4.0,Condo,40.77420044,-73.98269653,Lincoln Square,10650000.0
303 East 33rd Street #4C,1062.0,1.0,1.0,Condo,40.74409866,-73.97570038,Kips Bay,1575000.0
117 W 21st Street MAISONETTE,5644.0,5.0,4.0,Condo,40.74219894,-73.99449921,Chelsea,10995000.0
416 West 52nd Street #412,1929.0,2.5,3.0,Condo,40.76480103,-73.9890976,Hell's Kitchen,2525000.0
225 E 34th Street #7B,1005.0,1.0,1.0,Condo,40.74549866,-73.97679901,Murray Hill,1399000.0
501 W 156th Street #61,691.0,1.0,2.0,Co-op,40.83240128,-73.94259644,Washington Heights,292000.0
390 West End Avenue #12G,2638.0,3.5,4.0,Condo,40.78369904,-73.98090363,Upper West Side,5500000.0
360 Central Park West #6C,1552.0,2.0,2.0,Condo,40.79159927,-73.96520233,Upper West Side,2995000.0
444 West 19th Street #201,1406.0,2.0,2.0,Condo,40.74459839,-74.00509644,West Chelsea,3450000.0
725 Riverside Dr #5A,1812.0,2.5,3.0,Condo,40.82989883,-73.94950104,Hamilton Heights,1600000.0
205 East 16th Street #4B,1305.0,2.0,1.0,Condo,40.73460007,-73.98560333,Gramercy Park,2250000.0
411 East 53rd Street #4DE,1917.0,3.0,3.0,Condo,40.75579834,-73.96420288,Sutton Place,2650000.0
20 West 64th Street #18RS,1800.0,2.0,3.0,Condo,40.77149963,-73.98139954,Lincoln Square,3595000.0
123 Washington Street #44A,799.0,1.0,1.0,Condo,40.70909882,-74.01370239,Financial District,1795000.0
119 East 38th Street,8000.0,7.0,4.0,Multi-family,40.7492981,-73.97820282,Murray Hill,8500000.0
255 East 74th Street #18C,2054.0,3.5,3.0,Condo,40.77030182,-73.95760345,Upper East Side,4600000.0
808 Broadway #PHC,1400.0,2.0,2.0,Co-op,40.73239899,-73.99069977,East Village,2495000.0
21 East 12th Street #5D,1006.0,1.5,1.0,Condo,40.7342,-73.992986,Greenwich Village,2450000.0
319 East 50th Street #11K,684.0,1.0,1.0,Co-op,40.75469971,-73.96749878,Turtle Bay,1100000.0
119 East 38th Street,8000.0,7.0,4.0,Multi-family,40.7492981,-73.97820282,Murray Hill,6500000.0
220 East 54th Street #12C,882.0,1.0,1.0,Co-op,40.75770187,-73.96820068,Sutton Place,769000.0
245 West 115th Street #8,400.0,1.0,1.0,Condo,40.803651,-73.95505,South Harlem,449000.0
557 West 140th Street #1B,790.0,1.0,2.0,Co-op,40.82310104,-73.9516983,Hamilton Heights,475000.0
15 East 69th Street #4D,2476.0,3.0,3.0,Condo,40.77019882,-73.96679688,Lenox Hill,5495000.0
320 Riverside Drive #13E,1200.0,1.5,2.0,Co-op,40.80110168,-73.97059631,Upper West Side,1595000.0
620 Broadway #PH6R,2400.0,2.5,3.0,Co-op,40.725623,-73.996067,Noho,4995000.0
138-140 West 124th Street #6A,1952.0,2.5,3.0,Condo,40.80754,-73.947627,South Harlem,2395000.0
526 West 158th Street #51,900.0,1.0,3.0,Co-op,40.83390045,-73.94319916,Washington Heights,375000.0
79 Barrow Street #GARDEN,1500.0,2.5,2.0,Co-op,40.73149872,-74.00589752,West Village,2499000.0
345 E 46th Street #17B,3004.0,3.5,3.0,Condo,40.7507019,-73.96849823,Turtle Bay,8250000.0
245 East 72nd Street #2F,850.0,1.0,1.0,Co-op,40.76929855,-73.95870209,Upper East Side,699000.0
250 East 54th Street #5F,1253.0,2.0,2.0,Condo,40.75730133,-73.96720123,Sutton Place,1650000.0
243 West 60th Street #7C,1023.0,1.5,1.0,Condo,40.77199936,-73.9890976,Lincoln Square,1675000.0
225 West 60th #10F,1241.0,2.0,2.0,Condo,40.77170181,-73.98819733,Lincoln Square,1990000.0
120 Greenwich Street #5C,715.0,1.0,1.0,Condo,40.70899963,-74.01339722,Financial District,918000.0
315 East 72nd Street #4L,1450.0,2.0,2.0,Co-op,40.76879883,-73.9571991,Upper East Side,1695000.0
300 East 33rd Street #17L,886.0,1.0,1.0,Condo,40.74330139,-73.97579956,Kips Bay,950000.0
120 Cabrini Boulevard #107,800.0,1.0,1.0,Co-op,40.85350037,-73.94020081,Hudson Heights,672000.0
10 Madison Square West #14E,2347.0,3.5,3.0,Condo,40.74269867,-73.98960114,Flatiron,7995000.0
50 United Nations Plaza #30A,2609.0,3.0,3.0,Condo,40.7507019,-73.96849823,Turtle Bay,6450000.0
303 East 57th Street #45B,1800.0,2.5,2.0,Co-op,40.7594986,-73.96459961,Sutton Place,1450000.0
309 E Houston Street #6E,750.0,1.0,2.0,Co-op,40.72109985,-73.98349762,Lower East Side,850000.0
222 Central Park South #3,1700.0,1.5,2.0,Co-op,40.767097,-73.979717,Central Park South,2998000.0
308 East 38th Street #5F,645.0,1.0,1.0,Condo,40.74679947,-73.97350311,Murray Hill,843000.0
43 Clarkson Street #3A,6471.0,5.5,5.0,Condo,40.72980118,-74.00800323,West Village,9950000.0
340 East 64th Street #12B,1167.0,2.0,2.0,Condo,40.76259995,-73.96029663,Lenox Hill,1795000.0
303 East 57th Street #42G,3300.0,3.0,3.0,Co-op,40.7594986,-73.96459961,Sutton Place,1795000.0
303 East 57th Street #16J,1300.0,1.5,2.0,Co-op,40.7594986,-73.96459961,Sutton Place,695000.0
16 Desbrosses Street #3N,2182.0,2.0,2.0,Condo,40.72370148,-74.00900269,Tribeca,4000000.0
200 Chambers Street #8G,1345.0,2.5,2.0,Condo,40.71649933,-74.01229858,Tribeca,3495000.0
179 East 79th Street #3C,800.0,1.0,1.0,Co-op,40.774696,-73.957631,Upper East Side,685000.0
520 West 28th Street #10,4220.0,4.5,4.0,Condo,40.751075,-74.002503,West Chelsea,13500000.0
456 Broome Street #3FL,2000.0,2.5,3.0,Co-op,40.722299,-74.000737,Soho,2450000.0
115 East 9th Street #14H,1175.0,2.0,2.0,Co-op,40.73059845,-73.98960114,East Village,1750000.0
306 West 116th Street #4B,944.0,2.0,2.0,Condo,40.8044014,-73.95619965,South Harlem,1250000.0
465 West 23rd Street #5C,850.0,1.0,1.0,Co-op,40.7478981,-74.00360107,West Chelsea,1395000.0
5 Beekman Street #49A,1624.0,2.5,2.0,Condo,40.71120071,-74.00689697,Fulton/Seaport,4100000.0
211 Thompson Street #GLL,600.0,1.0,1.0,Co-op,40.72890091,-73.99949646,Greenwich Village,675000.0
111 Fulton Street #614,1344.0,2.0,2.0,Condo,40.7098999,-74.00659943,Financial District,1950000.0
252 South Street #9D,1123.0,2.0,2.0,Condo,40.71017456,-73.98931885,Two Bridges,2366000.0
252 South Street #51J,695.0,1.0,1.0,Condo,40.71017456,-73.98931885,Two Bridges,1502000.0
161 West 61st Street #PHC,1783.0,2.5,2.0,Condo,40.77159882,-73.9858017,Lincoln Square,4250000.0
66 Crosby Street #5F,1700.0,1.0,1.0,Co-op,40.722408,-73.998372,Soho,2250000.0
121 Washington Place,5000.0,5.0,5.0,Townhouse,40.73300171,-74.001297,West Village,12750000.0
70 Charlton Street #5F,1474.0,2.0,2.0,Condop,40.72669983,-74.00659943,Hudson Square,2890000.0
135 East 71st Street #6AB,2650.0,3.5,5.0,Co-op,40.770013,-73.962953,Lenox Hill,2945000.0
5 Franklin Place #15D,1702.0,3.0,2.0,Condo,40.71780014,-74.00350189,Tribeca,3550000.0
1619 Third Avenue #5G,835.0,1.0,1.0,Condo,40.78120041,-73.95069885,Yorkville,965000.0
87 Mercer Street #PH,7500.0,5.0,4.0,Co-op,40.72309875,-74.00029755,Soho,29995000.0
330 East 38th Street #51EF,1995.0,3.0,2.0,Condo,40.746358,-73.972528,Murray Hill,3400000.0
432 West 52nd Street #PH7F,683.0,1.0,1.0,Condo,40.76509857,-73.98950195,Hell's Kitchen,1100000.0
301 East 62nd Street #7K,800.0,1.0,1.0,Co-op,40.76250076,-73.96250153,Lenox Hill,850000.0
100 East 53rd Street #8A,1140.0,1.5,1.0,Condo,40.75849915,-73.97219849,Midtown,2635000.0
30 Park Place #46A,2219.0,3.5,3.0,Condo,40.712783,-74.009032,Tribeca,6700000.0
392 Central Park West #5J,876.0,1.0,1.0,Condo,40.79439926,-73.96499634,Upper West Side,1125000.0
1600 Broadway #9C,1329.0,2.0,2.0,Condo,40.7602005,-73.98429871,Midtown,1795000.0
111 East 30th Street #3C,1011.0,2.0,2.0,Condo,40.74449921,-73.98249817,Midtown South,1450000.0
90 William Street #9B,1186.0,2.0,2.0,Condo,40.70800018,-74.00749969,Financial District,1495000.0
385 First Avenue #7F,720.0,1.0,1.0,Condo,40.736787,-73.979028,Gramercy Park,1070000.0
53 North Moore #PH8D,2350.0,1.0,2.0,Condo,40.720146,-74.009022,Tribeca,6000000.0
203 West 81st Street #4A,1401.0,2.0,2.0,Condo,40.78490067,-73.97779846,Upper West Side,2225000.0
101 Warren Street #5E,1921.0,3.0,2.0,Condo,40.71569824,-74.01229858,Tribeca,3999995.0
140 West End Avenue #22F,565.0,1.0,1.0,Co-op,40.77590179,-73.98619843,Lincoln Square,675000.0
225 East 36th Street #9F,775.0,1.0,1.0,Co-op,40.74670029,-73.97579956,Murray Hill,550000.0
565 Broadway #5E,1850.0,2.0,2.0,Co-op,40.7242012,-73.99810028,Soho,2995000.0
400 East 70th Street #308,572.0,1.0,1.0,Condo,40.76610184,-73.95680237,Lenox Hill,719000.0
301 East 50th Street #6C,1459.0,2.5,2.0,Condo,40.75490189,-73.96820068,Turtle Bay,2750000.0
252 East 57th Street #64A,4600.0,6.5,5.0,Condo,40.75920105,-73.96620178,Sutton Place,13700000.0
19 Sutton Place,4960.0,3.5,4.0,Townhouse,40.757748,-73.960143,Sutton Place,8500000.0
359 Fort Washington Avenue #4F,1400.0,1.0,3.0,Co-op,40.84749985,-73.94020081,Hudson Heights,795000.0
215 West 95th Street #14L,525.0,1.0,1.0,Condo,40.79399872,-73.97170258,Upper West Side,695000.0
300 East 79th Street #3B,966.0,2.0,2.0,Condo,40.77299881,-73.95490265,Upper East Side,1875000.0
200 West End Avenue #8B,788.0,1.0,1.0,Condo,40.77799988,-73.98539734,Lincoln Square,1399000.0
200 West End Avenue #5H,1313.0,2.0,2.0,Condo,40.77799988,-73.98539734,Lincoln Square,2299000.0
105 Fifth Avenue #5AB,3163.0,2.5,3.0,Co-op,40.73820114,-73.99150085,Flatiron,5995000.0
225 Bennett Avenue #4L,650.0,1.0,1.0,Co-op,40.85770035,-73.93289948,Hudson Heights,387500.0
400 East 56th Street #15RS,2000.0,2.5,2.0,Co-op,40.75709915,-73.96309662,Sutton Place,2150000.0
520 West 28th Street #6,2133.0,2.5,2.0,Condo,40.75109863,-74.00299835,West Chelsea,6450000.0
12 East 97th Street #4GH,1700.0,2.0,3.0,Co-op,40.788012,-73.954444,Carnegie Hill,1900000.0
45 Park Place #21W,1565.0,2.5,2.0,Condo,40.71379852,-74.00990295,Tribeca,4095000.0
140 West 12th Street #PH7A,4317.0,4.5,4.0,Condo,40.73649979,-74.0,Greenwich Village,22500000.0
123 Washington Street #PH54H,606.0,1.0,1.0,Condo,40.70909882,-74.01370239,Financial District,1499000.0
225 Bennett Avenue #5T,700.0,1.0,1.0,Co-op,40.85770035,-73.93289948,Hudson Heights,365000.0
47 Walker Street #2A,1150.0,1.0,1.0,Co-op,40.71900177,-74.00370026,Tribeca,1900000.0
26 East 38th Street #1R,1400.0,1.5,2.0,Co-op,40.74980164,-73.98059845,Murray Hill,899000.0
254 Park Avenue South #12DG,2150.0,4.5,4.0,Condo,40.73860168,-73.98799896,Flatiron,5500000.0
1 Irving Place #G16E,661.0,1.0,1.0,Condo,40.73450089,-73.98919678,Gramercy Park,1380000.0
225 West 60th Street #14A,719.0,1.0,1.0,Condo,40.77170181,-73.98819733,Lincoln Square,1149500.0
66 Madison Avenue #10L,500.0,1.0,1.0,Co-op,40.74369812,-73.98639679,NoMad,555000.0
675 Academy Street #6K,725.0,1.0,1.0,Co-op,40.86700058,-73.92510223,Inwood,359000.0
225 E 34th Street #9K,836.0,1.0,1.0,Condo,40.74549866,-73.97679901,Murray Hill,1229000.0
